subject, object
http://dbpedia.org/resource/Tetris,"http://commons.wikimedia.org/wiki/Special:FilePath/Typical_Tetris_Game.svg"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Russian_inventions"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:World_Video_Game_Hall_of_Fame"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Soviet_inventions"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Alexey_Pajitnov_games"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Tetris"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:DOS_games"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:1984_video_games"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Soviet_games"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Video_games_developed_in_Russia"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Soviet_brands"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:NP-complete_problems"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Video_game_franchises_introduced_in_1984"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:1984_in_the_Soviet_Union"
http://dbpedia.org/resource/Tetris,"30339"
http://dbpedia.org/resource/Tetris,"1124452955"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Alexey_Pajitnov"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Fern_M._Smith"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Cerebral_cortex"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Russian_Academy_of_Sciences"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Infinite_monkey_theorem"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/United_Kingdom"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Appaloosa_Interactive"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Soviet_Union"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Cover_(music)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Russian_inventions"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Nanoparticles"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:World_Video_Game_Hall_of_Fame"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Computer_science"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Next_Generation_(magazine)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Doctor_Spin"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/French_Suites,_BWV_812-817"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/BBC"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/PC_games"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tetris_(film)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/World_Video_Game_Hall_of_Fame"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Focal_Press"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Orson_Scott_Card"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Mobile_game"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/PC_Format"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/File:Tetris_NES_play.png"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Kalinka_(1860_song)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tetris_Friends"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Cognitive_psychology"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/File:Tetrominoes_IJLO_STZ_Worlds.svg"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Puzzle_video_game"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/University_of_Oxford"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Blue_Planet_Software"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Software_Publishers_Association"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Go_(game)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Kevin_Maxwell"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Library_of_Congress"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Mirrorsoft"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Commodore_64"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Emacs"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Graphical_user_interface"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Adsorption"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Floppy_disk"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Thermodynamics"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Computational_complexity_theory"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Soviet_inventions"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Macintosh"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Compute!"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Personal_computers"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Multiplayer_video_game"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Spectrum_Holobyte"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/IGN"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Elektronorgtechnica"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Electronic_Gaming_Monthly"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Classic_Tetris_World_Championship"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/ACE_(games_magazine)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/The_Tetris_Company"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Poland"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Flashback_(psychology)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/IBM_Personal_Computer"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Zeigarnik_effect"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Mastertronic"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/The_New_York_Times"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Threshold_Entertainment"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Nintendo_Entertainment_System"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Electronika_60"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Scientific_American"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tile-matching_video_game"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Vadim_Gerasimov"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Desk_Accessory"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Cosplay"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/3-partition_problem"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/List_of_best-selling_video_game_franchises"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/List_of_best-selling_video_games"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/List_of_video_games_considered_the_best"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Theory_of_computation"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Your_Sinclair"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Bullet-Proof_Software"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Pentomino"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Ecstasy_of_Order:_The_Tetris_Masters"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Henk_Rogers"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Katyusha_(song)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Emily_A._Holmes"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/1989_in_video_games"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Hirokazu_Tanaka"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Software_and_Information_Industry_Association"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Single-player_video_game"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Speech_recognition"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Random_number_generation"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Electronic_Arts"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/ZX_Spectrum"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/The_Next_Tetris"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Robert_Maxwell"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Nintendo"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Zzap!64"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tetris_effect"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Pixels_(2010_film)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Pixels_(2015_film)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Entertainment_Weekly"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Hardness_of_approximation"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Alexey_Pajitnov_games"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/The_Strong_National_Museum_of_Play"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Gilman_Louie"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Amiga_Power"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tennis"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Zen"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Tetris"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/We_will_bury_you"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Intellectual_property"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Dissolution_of_the_Soviet_Union"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tetromino"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Pyotr_Ilyich_Tchaikovsky"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:DOS_games"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Guinness_World_Records"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Glucose"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Computer_Gaming_World"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Eurodance"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Hiroshi_Yamauchi"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/ΜTorrent"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Dragon_(magazine)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Brain_Wall"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Almost_surely"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Consumer_Electronics_Show"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Atari_ST"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Porting"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Vladimir_Pokhilko"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Atari_Games"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Blokken"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Amiga"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Macworld"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Hello_world_program"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/NP-complete"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/NP-hard"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Berlin_Wall"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tengen_(company)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:1984_video_games"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Gamification"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/File:Tetris_on_Game_Boy.jpg"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/File:Tetris_on_an_iPod.jpg"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Jeopardy!"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Soviet_games"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Johann_Sebastian_Bach"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Flux_(magazine)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Game_Informer"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Amstrad_CPC"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Candy_Crush_Saga"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Game_Developers_Conference"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Video_games_developed_in_Russia"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Post-traumatic_stress_disorder"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/The_Ultimate_History_of_Video_Games:_From_Pong_to_Pokemon:_The_Story_Behind_the_Craze_That_Touched_Our_Lives_and_Changed_the_World"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Korobeiniki"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Plymouth_University"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Google"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Soviet_brands"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/List_of_Tetris_variants"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Reduction_(complexity)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Look_and_feel"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Spectrum_HoloByte"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Video_game_clone"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Polyushko-polye"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tetris_(Electronic_Arts)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Apple_Inc."
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tetris_(Game_Boy_video_game)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tetris_(NES_video_game)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Dark_Eyes_(Russian_song)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/UK_Singles_Chart"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Amblyopia"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/GameFAQs"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/MSX2"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/The_Nutcracker"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Las_Vegas"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:NP-complete_problems"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/BBC_World_Service"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Game_canon"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/IPod"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Game_Boy"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:Video_game_franchises_introduced_in_1984"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Sega_Genesis"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Sega_Genesis_Mini"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tetris_Holding,_LLC_v._Xio_Interactive,_Inc."
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Taron_Egerton"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Jigsaw_puzzle"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Grayscale"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tetris_Worlds"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Game_Over_(Sheff_book)"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tetris_Online,_Inc."
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Minoru_Arakawa"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Broderbund"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Sega"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Category:1984_in_the_Soviet_Union"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Cease_and_desist"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/App_store"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Mikhail_Gorbachev"
http://dbpedia.org/resource/Tetris,"https://www.crcpress.com/Casual-Game-Design-Designing-Play-for-the-Gamer-in-ALL-of-Us/Trefry/p/book/9780123749536"
http://dbpedia.org/resource/Tetris,"http://www.nesfiles.com/NES/Tetris_2/Tetris_2.pdf"
http://dbpedia.org/resource/Tetris,"http://vadim.oversigma.com/Tetris.htm"
http://dbpedia.org/resource/Tetris,"http://www.superluigibros.com/downloads/manuals/gameboy/Tetris_-_Manual_-_GB.pdf"
http://dbpedia.org/resource/Tetris,"https://tetris.com"
http://dbpedia.org/resource/Tetris,"https://open.library.ubc.ca/cIRcle/collections/ubctheses/831/items/1.0079748"
http://dbpedia.org/resource/Tetris,"http://www.nintendo.com/consumer/gameslist/manuals/DS_Tetris_DS.pdf"
http://dbpedia.org/resource/Tetris,"http://www.bbc.co.uk/programmes/p00mdqf8"
http://dbpedia.org/resource/Tetris,"https://www.routledge.com/Vintage-Games-An-Insider-Look-at-the-History-of-Grand-Theft-Auto-Super/Loguidice-Barton/p/book/9780240811468"
http://dbpedia.org/resource/Tetris,"https://www.youtube.com/watch%3Fv=_fQtxKmgJC8"
http://dbpedia.org/resource/Tetris,"http://www.scientificamerican.com/article/mathematicians-prove-tetr/"
http://dbpedia.org/resource/Tetris,"http://zh.dbpedia.org/resource/俄羅斯方塊"
http://dbpedia.org/resource/Tetris,"http://fy.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://an.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://tr.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://vi.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://ja.dbpedia.org/resource/テトリス"
http://dbpedia.org/resource/Tetris,"http://ru.dbpedia.org/resource/Тетрис"
http://dbpedia.org/resource/Tetris,"http://be.dbpedia.org/resource/Тэтрыс"
http://dbpedia.org/resource/Tetris,"http://rdf.freebase.com/ns/m.07gl9"
http://dbpedia.org/resource/Tetris,"http://pt.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://lt.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://simple.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://hr.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://cs.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://gl.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://uz.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://no.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://th.dbpedia.org/resource/เตตริส"
http://dbpedia.org/resource/Tetris,"http://fi.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://ast.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://el.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://lmo.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://gu.dbpedia.org/resource/ટેટ્રીસ_(રમત)"
http://dbpedia.org/resource/Tetris,"http://es.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://bg.dbpedia.org/resource/Тетрис"
http://dbpedia.org/resource/Tetris,"http://eu.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://sk.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://it.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://uk.dbpedia.org/resource/Тетріс"
http://dbpedia.org/resource/Tetris,"http://ms.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://he.dbpedia.org/resource/טטריס"
http://dbpedia.org/resource/Tetris,"http://az.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://cv.dbpedia.org/resource/Тетрис"
http://dbpedia.org/resource/Tetris,"http://yago-knowledge.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://ar.dbpedia.org/resource/تتريس"
http://dbpedia.org/resource/Tetris,"http://ko.dbpedia.org/resource/테트리스"
http://dbpedia.org/resource/Tetris,"http://lv.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://fo.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://mk.dbpedia.org/resource/Тетрис"
http://dbpedia.org/resource/Tetris,"https://global.dbpedia.org/id/4tjoH"
http://dbpedia.org/resource/Tetris,"http://eo.dbpedia.org/resource/Tetriso"
http://dbpedia.org/resource/Tetris,"http://sl.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://sw.cyc.com/concept/Mx4rvWHuv5wpEbGdrcN5Y29ycA"
http://dbpedia.org/resource/Tetris,"http://fr.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://nn.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://pl.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://is.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://sco.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://hi.dbpedia.org/resource/टेट्रिस"
http://dbpedia.org/resource/Tetris,"http://id.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://sv.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://nl.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://fa.dbpedia.org/resource/تتریس"
http://dbpedia.org/resource/Tetris,"http://ca.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://de.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://jv.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://yi.dbpedia.org/resource/טעטריס"
http://dbpedia.org/resource/Tetris,"http://sh.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://da.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://www.wikidata.org/entity/Q71910"
http://dbpedia.org/resource/Tetris,"http://hu.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://sr.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://et.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://ky.dbpedia.org/resource/Тетрис"
http://dbpedia.org/resource/Tetris,"http://kk.dbpedia.org/resource/Тетрис"
http://dbpedia.org/resource/Tetris,"http://br.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://ml.dbpedia.org/resource/ടെട്രിസ്"
http://dbpedia.org/resource/Tetris,"http://ka.dbpedia.org/resource/ტეტრისი"
http://dbpedia.org/resource/Tetris,"http://am.dbpedia.org/resource/ቴትሪስ"
http://dbpedia.org/resource/Tetris,"http://ro.dbpedia.org/resource/Tetris"
http://dbpedia.org/resource/Tetris,"http://hy.dbpedia.org/resource/Տետրիս"
http://dbpedia.org/resource/Tetris,"http://mn.dbpedia.org/resource/Тетрис"
http://dbpedia.org/resource/Tetris,"9"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:IPA-ru"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Cite_AV_media"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Citation_needed"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Cite_thesis"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Cite_web"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Cite_book"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Tetris"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Use_mdy_dates"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Portal"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:IMDb_title"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Nbsp"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Video_game_release"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Multiple_image"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Reflist"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Efn"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:As_of"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Rating"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:'"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Notelist"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:!"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Short_description"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:See_also"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:IAg"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Authority_control"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Sfn"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Rp"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Sister_project_links"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Video_game_reviews"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Infobox_video_game"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Polyforms"
